,shift_id,start_time,end_time,Trauma SICU (TSICU),Cardiac Vascular Intensive Care Unit (CVICU),Coronary Care Unit (CCU),Medical Intensive Care Unit (MICU),Medical/Surgical Intensive Care Unit (MICU/SICU),Surgical Intensive Care Unit (SICU),Neuro Surgical Intensive Care Unit (Neuro SICU),Neuro Stepdown,Neuro Intermediate
9861,9862,2012-07-01T12:00:00.000Z,2012-07-01T16:00:00.000Z,8,10,10,11,7,9,0,0,0
9862,9863,2012-07-01T16:00:00.000Z,2012-07-01T20:00:00.000Z,8,9,10,10,6,10,0,0,0
9863,9864,2012-07-01T20:00:00.000Z,2012-07-02T00:00:00.000Z,8,9,12,9,6,10,0,0,0
9864,9865,2012-07-02T00:00:00.000Z,2012-07-02T04:00:00.000Z,7,10,11,9,6,9,0,0,0
9865,9866,2012-07-02T04:00:00.000Z,2012-07-02T08:00:00.000Z,7,10,11,9,5,9,0,0,0
9866,9867,2012-07-02T08:00:00.000Z,2012-07-02T12:00:00.000Z,7,11,11,9,4,10,0,0,0
9867,9868,2012-07-02T12:00:00.000Z,2012-07-02T16:00:00.000Z,7,11,11,9,5,11,0,0,0
9868,9869,2012-07-02T16:00:00.000Z,2012-07-02T20:00:00.000Z,8,12,13,8,5,11,0,0,0
9869,9870,2012-07-02T20:00:00.000Z,2012-07-03T00:00:00.000Z,7,12,11,7,4,12,0,0,0
9870,9871,2012-07-03T00:00:00.000Z,2012-07-03T04:00:00.000Z,7,11,11,6,4,12,0,0,0
9871,9872,2012-07-03T04:00:00.000Z,2012-07-03T08:00:00.000Z,7,11,11,6,4,12,0,0,0
9872,9873,2012-07-03T08:00:00.000Z,2012-07-03T12:00:00.000Z,7,12,11,6,4,12,0,0,0
9873,9874,2012-07-03T12:00:00.000Z,2012-07-03T16:00:00.000Z,7,12,11,8,6,13,0,0,0
9874,9875,2012-07-03T16:00:00.000Z,2012-07-03T20:00:00.000Z,7,12,11,8,8,14,0,0,0
9875,9876,2012-07-03T20:00:00.000Z,2012-07-04T00:00:00.000Z,7,11,11,8,8,12,0,0,0
9876,9877,2012-07-04T00:00:00.000Z,2012-07-04T04:00:00.000Z,7,11,11,9,9,12,0,0,0
9877,9878,2012-07-04T04:00:00.000Z,2012-07-04T08:00:00.000Z,7,11,11,9,8,12,0,0,0
9878,9879,2012-07-04T08:00:00.000Z,2012-07-04T12:00:00.000Z,7,13,11,9,9,12,0,0,0
9879,9880,2012-07-04T12:00:00.000Z,2012-07-04T16:00:00.000Z,7,13,11,9,10,15,0,0,0
9880,9881,2012-07-04T16:00:00.000Z,2012-07-04T20:00:00.000Z,7,11,12,9,10,15,0,0,0
9881,9882,2012-07-04T20:00:00.000Z,2012-07-05T00:00:00.000Z,6,11,12,11,10,15,0,0,0
9882,9883,2012-07-05T00:00:00.000Z,2012-07-05T04:00:00.000Z,5,11,13,11,11,12,0,0,0
9883,9884,2012-07-05T04:00:00.000Z,2012-07-05T08:00:00.000Z,5,11,13,11,11,12,0,0,0
9884,9885,2012-07-05T08:00:00.000Z,2012-07-05T12:00:00.000Z,5,14,13,11,11,12,0,0,0
9885,9886,2012-07-05T12:00:00.000Z,2012-07-05T16:00:00.000Z,6,14,13,12,11,12,0,0,0
9886,9887,2012-07-05T16:00:00.000Z,2012-07-05T20:00:00.000Z,6,14,13,13,12,10,0,0,0
9887,9888,2012-07-05T20:00:00.000Z,2012-07-06T00:00:00.000Z,6,11,13,9,9,8,0,0,0
9888,9889,2012-07-06T00:00:00.000Z,2012-07-06T04:00:00.000Z,4,12,13,7,8,9,0,0,0
9889,9890,2012-07-06T04:00:00.000Z,2012-07-06T08:00:00.000Z,4,11,13,7,7,9,0,0,0
9890,9891,2012-07-06T08:00:00.000Z,2012-07-06T12:00:00.000Z,5,15,13,8,7,9,0,0,0
9891,9892,2012-07-06T12:00:00.000Z,2012-07-06T16:00:00.000Z,6,16,13,8,7,9,0,0,0
9892,9893,2012-07-06T16:00:00.000Z,2012-07-06T20:00:00.000Z,7,17,13,9,7,10,0,0,0
9893,9894,2012-07-06T20:00:00.000Z,2012-07-07T00:00:00.000Z,8,15,13,9,8,11,0,0,0
9894,9895,2012-07-07T00:00:00.000Z,2012-07-07T04:00:00.000Z,7,14,12,9,8,10,0,0,0
9895,9896,2012-07-07T04:00:00.000Z,2012-07-07T08:00:00.000Z,8,14,12,9,7,11,0,0,0
9896,9897,2012-07-07T08:00:00.000Z,2012-07-07T12:00:00.000Z,9,17,12,11,7,12,0,0,0
9897,9898,2012-07-07T12:00:00.000Z,2012-07-07T16:00:00.000Z,9,16,12,12,8,12,0,0,0
9898,9899,2012-07-07T16:00:00.000Z,2012-07-07T20:00:00.000Z,6,13,11,14,8,12,0,0,0
9899,9900,2012-07-07T20:00:00.000Z,2012-07-08T00:00:00.000Z,7,11,12,15,7,10,0,0,0
9900,9901,2012-07-08T00:00:00.000Z,2012-07-08T04:00:00.000Z,5,11,11,15,7,9,0,0,0
9901,9902,2012-07-08T04:00:00.000Z,2012-07-08T08:00:00.000Z,6,11,11,13,6,9,0,0,0
9902,9903,2012-07-08T08:00:00.000Z,2012-07-08T12:00:00.000Z,7,11,11,13,6,9,0,0,0
9903,9904,2012-07-08T12:00:00.000Z,2012-07-08T16:00:00.000Z,7,12,12,14,6,9,0,0,0
9904,9905,2012-07-08T16:00:00.000Z,2012-07-08T20:00:00.000Z,7,10,9,13,6,11,0,0,0
9905,9906,2012-07-08T20:00:00.000Z,2012-07-09T00:00:00.000Z,6,9,7,9,6,11,0,0,0
9906,9907,2012-07-09T00:00:00.000Z,2012-07-09T04:00:00.000Z,6,9,8,8,5,11,0,0,0
9907,9908,2012-07-09T04:00:00.000Z,2012-07-09T08:00:00.000Z,7,9,8,8,6,11,0,0,0
9908,9909,2012-07-09T08:00:00.000Z,2012-07-09T12:00:00.000Z,8,10,8,7,7,11,0,0,0
9909,9910,2012-07-09T12:00:00.000Z,2012-07-09T16:00:00.000Z,9,10,8,8,7,13,0,0,0
9910,9911,2012-07-09T16:00:00.000Z,2012-07-09T20:00:00.000Z,9,9,9,8,6,12,0,0,0
9911,9912,2012-07-09T20:00:00.000Z,2012-07-10T00:00:00.000Z,5,9,9,5,6,14,0,0,0
9912,9913,2012-07-10T00:00:00.000Z,2012-07-10T04:00:00.000Z,5,8,10,7,6,14,0,0,0
9913,9914,2012-07-10T04:00:00.000Z,2012-07-10T08:00:00.000Z,5,8,10,9,7,15,0,0,0
9914,9915,2012-07-10T08:00:00.000Z,2012-07-10T12:00:00.000Z,5,11,10,10,7,15,0,0,0
9915,9916,2012-07-10T12:00:00.000Z,2012-07-10T16:00:00.000Z,5,12,10,11,7,15,0,0,0
9916,9917,2012-07-10T16:00:00.000Z,2012-07-10T20:00:00.000Z,5,13,11,12,11,13,0,0,0
9917,9918,2012-07-10T20:00:00.000Z,2012-07-11T00:00:00.000Z,5,12,12,12,11,11,0,0,0
9918,9919,2012-07-11T00:00:00.000Z,2012-07-11T04:00:00.000Z,5,12,12,10,11,10,0,0,0
9919,9920,2012-07-11T04:00:00.000Z,2012-07-11T08:00:00.000Z,6,11,11,10,10,10,0,0,0
9920,9921,2012-07-11T08:00:00.000Z,2012-07-11T12:00:00.000Z,6,12,12,10,10,11,0,0,0
9921,9922,2012-07-11T12:00:00.000Z,2012-07-11T16:00:00.000Z,6,13,12,10,9,13,0,0,0
9922,9923,2012-07-11T16:00:00.000Z,2012-07-11T20:00:00.000Z,5,13,12,12,9,13,0,0,0
9923,9924,2012-07-11T20:00:00.000Z,2012-07-12T00:00:00.000Z,5,13,11,10,9,11,0,0,0
9924,9925,2012-07-12T00:00:00.000Z,2012-07-12T04:00:00.000Z,4,12,12,9,8,11,0,0,0
9925,9926,2012-07-12T04:00:00.000Z,2012-07-12T08:00:00.000Z,4,12,12,11,8,11,0,0,0
9926,9927,2012-07-12T08:00:00.000Z,2012-07-12T12:00:00.000Z,4,14,12,11,8,11,0,0,0
9927,9928,2012-07-12T12:00:00.000Z,2012-07-12T16:00:00.000Z,6,13,14,11,8,11,0,0,0
9928,9929,2012-07-12T16:00:00.000Z,2012-07-12T20:00:00.000Z,8,13,14,10,10,12,0,0,0
9929,9930,2012-07-12T20:00:00.000Z,2012-07-13T00:00:00.000Z,7,10,14,9,8,11,0,0,0
9930,9931,2012-07-13T00:00:00.000Z,2012-07-13T04:00:00.000Z,7,9,13,9,9,11,0,0,0
9931,9932,2012-07-13T04:00:00.000Z,2012-07-13T08:00:00.000Z,8,9,13,9,10,11,0,0,0
9932,9933,2012-07-13T08:00:00.000Z,2012-07-13T12:00:00.000Z,8,12,13,9,10,11,0,0,0
9933,9934,2012-07-13T12:00:00.000Z,2012-07-13T16:00:00.000Z,9,12,15,10,10,11,0,0,0
9934,9935,2012-07-13T16:00:00.000Z,2012-07-13T20:00:00.000Z,9,12,15,10,9,11,0,0,0
9935,9936,2012-07-13T20:00:00.000Z,2012-07-14T00:00:00.000Z,8,11,12,11,6,11,0,0,0
9936,9937,2012-07-14T00:00:00.000Z,2012-07-14T04:00:00.000Z,7,11,11,13,6,11,0,0,0
9937,9938,2012-07-14T04:00:00.000Z,2012-07-14T08:00:00.000Z,7,11,11,14,5,11,0,0,0
9938,9939,2012-07-14T08:00:00.000Z,2012-07-14T12:00:00.000Z,7,13,11,14,5,12,0,0,0
9939,9940,2012-07-14T12:00:00.000Z,2012-07-14T16:00:00.000Z,7,11,11,14,6,14,0,0,0
9940,9941,2012-07-14T16:00:00.000Z,2012-07-14T20:00:00.000Z,8,10,10,12,6,15,0,0,0
9941,9942,2012-07-14T20:00:00.000Z,2012-07-15T00:00:00.000Z,8,9,7,11,7,13,0,0,0
9942,9943,2012-07-15T00:00:00.000Z,2012-07-15T04:00:00.000Z,8,10,8,10,7,13,0,0,0
9943,9944,2012-07-15T04:00:00.000Z,2012-07-15T08:00:00.000Z,8,10,8,10,7,15,0,0,0
9944,9945,2012-07-15T08:00:00.000Z,2012-07-15T12:00:00.000Z,9,10,9,10,7,16,0,0,0
9945,9946,2012-07-15T12:00:00.000Z,2012-07-15T16:00:00.000Z,9,10,9,11,7,15,0,0,0
9946,9947,2012-07-15T16:00:00.000Z,2012-07-15T20:00:00.000Z,7,8,10,10,8,13,0,0,0
9947,9948,2012-07-15T20:00:00.000Z,2012-07-16T00:00:00.000Z,8,9,10,8,6,12,0,0,0
9948,9949,2012-07-16T00:00:00.000Z,2012-07-16T04:00:00.000Z,7,7,9,7,4,13,0,0,0
9949,9950,2012-07-16T04:00:00.000Z,2012-07-16T08:00:00.000Z,7,7,9,6,4,14,0,0,0
9950,9951,2012-07-16T08:00:00.000Z,2012-07-16T12:00:00.000Z,7,9,9,6,4,14,0,0,0
9951,9952,2012-07-16T12:00:00.000Z,2012-07-16T16:00:00.000Z,9,9,9,7,4,14,0,0,0
9952,9953,2012-07-16T16:00:00.000Z,2012-07-16T20:00:00.000Z,10,9,9,5,7,15,0,0,0
9953,9954,2012-07-16T20:00:00.000Z,2012-07-17T00:00:00.000Z,9,7,7,5,7,14,0,0,0
9954,9955,2012-07-17T00:00:00.000Z,2012-07-17T04:00:00.000Z,9,7,7,6,7,14,0,0,0
9955,9956,2012-07-17T04:00:00.000Z,2012-07-17T08:00:00.000Z,9,7,7,7,6,14,0,0,0
9956,9957,2012-07-17T08:00:00.000Z,2012-07-17T12:00:00.000Z,10,8,7,7,6,15,0,0,0
9957,9958,2012-07-17T12:00:00.000Z,2012-07-17T16:00:00.000Z,10,8,8,9,6,16,0,0,0
9958,9959,2012-07-17T16:00:00.000Z,2012-07-17T20:00:00.000Z,10,7,8,9,4,14,0,0,0
9959,9960,2012-07-17T20:00:00.000Z,2012-07-18T00:00:00.000Z,9,7,7,8,5,13,0,0,0
9960,9961,2012-07-18T00:00:00.000Z,2012-07-18T04:00:00.000Z,9,7,6,8,6,14,0,0,0
9961,9962,2012-07-18T04:00:00.000Z,2012-07-18T08:00:00.000Z,9,7,6,8,5,14,0,0,0
9962,9963,2012-07-18T08:00:00.000Z,2012-07-18T12:00:00.000Z,10,9,6,8,5,15,0,0,0
9963,9964,2012-07-18T12:00:00.000Z,2012-07-18T16:00:00.000Z,10,8,7,8,6,16,0,0,0
9964,9965,2012-07-18T16:00:00.000Z,2012-07-18T20:00:00.000Z,8,7,7,10,6,14,0,0,0
9965,9966,2012-07-18T20:00:00.000Z,2012-07-19T00:00:00.000Z,6,4,6,12,6,14,0,0,0
9966,9967,2012-07-19T00:00:00.000Z,2012-07-19T04:00:00.000Z,6,4,6,12,4,13,0,0,0
9967,9968,2012-07-19T04:00:00.000Z,2012-07-19T08:00:00.000Z,5,4,6,11,4,13,0,0,0
9968,9969,2012-07-19T08:00:00.000Z,2012-07-19T12:00:00.000Z,7,4,6,11,5,13,0,0,0
9969,9970,2012-07-19T12:00:00.000Z,2012-07-19T16:00:00.000Z,8,4,6,11,5,12,0,0,0
9970,9971,2012-07-19T16:00:00.000Z,2012-07-19T20:00:00.000Z,9,4,7,14,6,13,0,0,0
9971,9972,2012-07-19T20:00:00.000Z,2012-07-20T00:00:00.000Z,9,2,7,14,6,14,0,0,0
9972,9973,2012-07-20T00:00:00.000Z,2012-07-20T04:00:00.000Z,9,2,5,14,6,12,0,0,0
9973,9974,2012-07-20T04:00:00.000Z,2012-07-20T08:00:00.000Z,9,2,5,14,6,12,0,0,0
9974,9975,2012-07-20T08:00:00.000Z,2012-07-20T12:00:00.000Z,9,2,5,14,6,13,0,0,0
9975,9976,2012-07-20T12:00:00.000Z,2012-07-20T16:00:00.000Z,9,2,5,15,7,13,0,0,0
9976,9977,2012-07-20T16:00:00.000Z,2012-07-20T20:00:00.000Z,9,2,5,16,9,14,0,0,0
9977,9978,2012-07-20T20:00:00.000Z,2012-07-21T00:00:00.000Z,7,2,5,10,7,12,0,0,0
9978,9979,2012-07-21T00:00:00.000Z,2012-07-21T04:00:00.000Z,6,2,6,9,7,12,0,0,0
9979,9980,2012-07-21T04:00:00.000Z,2012-07-21T08:00:00.000Z,7,2,6,11,8,12,0,0,0
9980,9981,2012-07-21T08:00:00.000Z,2012-07-21T12:00:00.000Z,7,2,6,11,8,12,0,0,0
9981,9982,2012-07-21T12:00:00.000Z,2012-07-21T16:00:00.000Z,10,2,6,11,9,12,0,0,0
9982,9983,2012-07-21T16:00:00.000Z,2012-07-21T20:00:00.000Z,10,2,5,10,9,12,0,0,0
9983,9984,2012-07-21T20:00:00.000Z,2012-07-22T00:00:00.000Z,9,2,5,7,9,8,0,0,0
9984,9985,2012-07-22T00:00:00.000Z,2012-07-22T04:00:00.000Z,9,3,5,9,8,8,0,0,0
9985,9986,2012-07-22T04:00:00.000Z,2012-07-22T08:00:00.000Z,9,3,5,9,8,8,0,0,0
9986,9987,2012-07-22T08:00:00.000Z,2012-07-22T12:00:00.000Z,9,6,5,9,8,8,0,0,0
9987,9988,2012-07-22T12:00:00.000Z,2012-07-22T16:00:00.000Z,9,7,6,9,8,8,0,0,0
9988,9989,2012-07-22T16:00:00.000Z,2012-07-22T20:00:00.000Z,9,8,6,10,9,6,0,0,0
9989,9990,2012-07-22T20:00:00.000Z,2012-07-23T00:00:00.000Z,8,7,6,8,8,5,0,0,0
9990,9991,2012-07-23T00:00:00.000Z,2012-07-23T04:00:00.000Z,8,7,5,7,8,4,0,0,0
9991,9992,2012-07-23T04:00:00.000Z,2012-07-23T08:00:00.000Z,8,7,5,7,7,4,0,0,0
9992,9993,2012-07-23T08:00:00.000Z,2012-07-23T12:00:00.000Z,8,7,5,7,7,4,0,0,0
9993,9994,2012-07-23T12:00:00.000Z,2012-07-23T16:00:00.000Z,8,7,6,8,7,4,0,0,0
9994,9995,2012-07-23T16:00:00.000Z,2012-07-23T20:00:00.000Z,7,6,6,9,8,4,0,0,0
9995,9996,2012-07-23T20:00:00.000Z,2012-07-24T00:00:00.000Z,4,5,6,8,7,6,0,0,0
9996,9997,2012-07-24T00:00:00.000Z,2012-07-24T04:00:00.000Z,4,4,6,9,8,7,0,0,0
9997,9998,2012-07-24T04:00:00.000Z,2012-07-24T08:00:00.000Z,4,5,6,11,8,7,0,0,0
9998,9999,2012-07-24T08:00:00.000Z,2012-07-24T12:00:00.000Z,4,7,7,12,8,8,0,0,0
9999,10000,2012-07-24T12:00:00.000Z,2012-07-24T16:00:00.000Z,7,7,8,12,9,9,0,0,0
10000,10001,2012-07-24T16:00:00.000Z,2012-07-24T20:00:00.000Z,7,9,7,13,8,9,0,0,0
10001,10002,2012-07-24T20:00:00.000Z,2012-07-25T00:00:00.000Z,5,7,7,14,7,11,0,0,0
10002,10003,2012-07-25T00:00:00.000Z,2012-07-25T04:00:00.000Z,5,5,6,14,7,11,0,0,0
10003,10004,2012-07-25T04:00:00.000Z,2012-07-25T08:00:00.000Z,5,5,6,13,7,11,0,0,0
10004,10005,2012-07-25T08:00:00.000Z,2012-07-25T12:00:00.000Z,6,5,8,13,7,11,0,0,0
10005,10006,2012-07-25T12:00:00.000Z,2012-07-25T16:00:00.000Z,6,6,8,14,8,12,0,0,0
10006,10007,2012-07-25T16:00:00.000Z,2012-07-25T20:00:00.000Z,7,4,7,16,10,14,0,0,0
10007,10008,2012-07-25T20:00:00.000Z,2012-07-26T00:00:00.000Z,6,3,7,16,11,16,0,0,0
10008,10009,2012-07-26T00:00:00.000Z,2012-07-26T04:00:00.000Z,5,2,5,12,11,16,0,0,0
10009,10010,2012-07-26T04:00:00.000Z,2012-07-26T08:00:00.000Z,6,2,5,13,11,17,0,0,0
10010,10011,2012-07-26T08:00:00.000Z,2012-07-26T12:00:00.000Z,6,3,6,14,11,20,0,0,0
10011,10012,2012-07-26T12:00:00.000Z,2012-07-26T16:00:00.000Z,6,3,6,14,11,21,0,0,0
10012,10013,2012-07-26T16:00:00.000Z,2012-07-26T20:00:00.000Z,6,3,6,12,12,19,0,0,0
10013,10014,2012-07-26T20:00:00.000Z,2012-07-27T00:00:00.000Z,7,3,6,12,11,16,0,0,0
10014,10015,2012-07-27T00:00:00.000Z,2012-07-27T04:00:00.000Z,7,3,6,12,10,16,0,0,0
10015,10016,2012-07-27T04:00:00.000Z,2012-07-27T08:00:00.000Z,7,3,6,12,9,16,0,0,0
10016,10017,2012-07-27T08:00:00.000Z,2012-07-27T12:00:00.000Z,7,4,6,12,9,17,0,0,0
10017,10018,2012-07-27T12:00:00.000Z,2012-07-27T16:00:00.000Z,7,5,6,12,9,17,0,0,0
10018,10019,2012-07-27T16:00:00.000Z,2012-07-27T20:00:00.000Z,6,5,7,11,9,18,0,0,0
10019,10020,2012-07-27T20:00:00.000Z,2012-07-28T00:00:00.000Z,4,5,5,9,11,15,0,0,0
10020,10021,2012-07-28T00:00:00.000Z,2012-07-28T04:00:00.000Z,4,4,5,9,12,14,0,0,0
10021,10022,2012-07-28T04:00:00.000Z,2012-07-28T08:00:00.000Z,4,4,5,11,12,14,0,0,0
10022,10023,2012-07-28T08:00:00.000Z,2012-07-28T12:00:00.000Z,4,6,6,13,11,16,0,0,0
10023,10024,2012-07-28T12:00:00.000Z,2012-07-28T16:00:00.000Z,4,7,6,13,11,19,0,0,0
10024,10025,2012-07-28T16:00:00.000Z,2012-07-28T20:00:00.000Z,7,8,6,13,10,18,0,0,0
10025,10026,2012-07-28T20:00:00.000Z,2012-07-29T00:00:00.000Z,5,8,6,12,7,14,0,0,0
10026,10027,2012-07-29T00:00:00.000Z,2012-07-29T04:00:00.000Z,4,8,4,13,9,13,0,0,0
10027,10028,2012-07-29T04:00:00.000Z,2012-07-29T08:00:00.000Z,4,8,4,13,11,13,0,0,0
10028,10029,2012-07-29T08:00:00.000Z,2012-07-29T12:00:00.000Z,4,9,5,13,11,14,0,0,0
10029,10030,2012-07-29T12:00:00.000Z,2012-07-29T16:00:00.000Z,5,8,6,15,11,15,0,0,0
10030,10031,2012-07-29T16:00:00.000Z,2012-07-29T20:00:00.000Z,4,8,6,15,11,14,0,0,0
10031,10032,2012-07-29T20:00:00.000Z,2012-07-30T00:00:00.000Z,6,6,5,12,7,13,0,0,0
10032,10033,2012-07-30T00:00:00.000Z,2012-07-30T04:00:00.000Z,8,6,5,11,7,12,0,0,0
10033,10034,2012-07-30T04:00:00.000Z,2012-07-30T08:00:00.000Z,8,6,5,11,6,12,0,0,0
10034,10035,2012-07-30T08:00:00.000Z,2012-07-30T12:00:00.000Z,7,11,5,11,6,12,0,0,0
10035,10036,2012-07-30T12:00:00.000Z,2012-07-30T16:00:00.000Z,8,14,6,11,6,13,0,0,0
10036,10037,2012-07-30T16:00:00.000Z,2012-07-30T20:00:00.000Z,9,13,6,12,6,14,0,0,0
10037,10038,2012-07-30T20:00:00.000Z,2012-07-31T00:00:00.000Z,9,13,4,10,4,10,0,0,0
10038,10039,2012-07-31T00:00:00.000Z,2012-07-31T04:00:00.000Z,8,11,4,10,4,9,0,0,0
10039,10040,2012-07-31T04:00:00.000Z,2012-07-31T08:00:00.000Z,7,11,5,11,4,9,0,0,0
10040,10041,2012-07-31T08:00:00.000Z,2012-07-31T12:00:00.000Z,8,12,6,10,4,9,0,0,0
10041,10042,2012-07-31T12:00:00.000Z,2012-07-31T16:00:00.000Z,8,13,6,10,4,9,0,0,0
10042,10043,2012-07-31T16:00:00.000Z,2012-07-31T20:00:00.000Z,8,13,6,12,4,9,0,0,0
10043,10044,2012-07-31T20:00:00.000Z,2012-08-01T00:00:00.000Z,7,11,5,11,5,9,0,0,0
10044,10045,2012-08-01T00:00:00.000Z,2012-08-01T04:00:00.000Z,8,11,7,11,5,9,0,0,0
10045,10046,2012-08-01T04:00:00.000Z,2012-08-01T08:00:00.000Z,7,11,6,11,5,9,0,0,0
10046,10047,2012-08-01T08:00:00.000Z,2012-08-01T12:00:00.000Z,7,11,7,11,5,10,0,0,0
10047,10048,2012-08-01T12:00:00.000Z,2012-08-01T16:00:00.000Z,8,12,8,12,5,10,0,0,0
10048,10049,2012-08-01T16:00:00.000Z,2012-08-01T20:00:00.000Z,10,8,10,12,6,11,0,0,0
10049,10050,2012-08-01T20:00:00.000Z,2012-08-02T00:00:00.000Z,9,6,8,13,6,11,0,0,0
10050,10051,2012-08-02T00:00:00.000Z,2012-08-02T04:00:00.000Z,9,6,10,15,7,11,0,0,0
10051,10052,2012-08-02T04:00:00.000Z,2012-08-02T08:00:00.000Z,9,6,10,16,7,11,0,0,0
10052,10053,2012-08-02T08:00:00.000Z,2012-08-02T12:00:00.000Z,10,7,10,16,7,11,0,0,0
10053,10054,2012-08-02T12:00:00.000Z,2012-08-02T16:00:00.000Z,10,7,10,16,8,11,0,0,0
10054,10055,2012-08-02T16:00:00.000Z,2012-08-02T20:00:00.000Z,11,6,10,15,7,11,0,0,0
10055,10056,2012-08-02T20:00:00.000Z,2012-08-03T00:00:00.000Z,9,6,9,13,6,8,0,0,0
10056,10057,2012-08-03T00:00:00.000Z,2012-08-03T04:00:00.000Z,8,6,9,9,6,7,0,0,0
10057,10058,2012-08-03T04:00:00.000Z,2012-08-03T08:00:00.000Z,8,6,9,9,6,7,0,0,0
10058,10059,2012-08-03T08:00:00.000Z,2012-08-03T12:00:00.000Z,8,8,9,10,6,7,0,0,0
10059,10060,2012-08-03T12:00:00.000Z,2012-08-03T16:00:00.000Z,8,8,9,12,5,8,0,0,0
10060,10061,2012-08-03T16:00:00.000Z,2012-08-03T20:00:00.000Z,7,7,8,13,7,7,0,0,0
10061,10062,2012-08-03T20:00:00.000Z,2012-08-04T00:00:00.000Z,6,6,8,14,7,7,0,0,0
10062,10063,2012-08-04T00:00:00.000Z,2012-08-04T04:00:00.000Z,6,6,8,14,7,8,0,0,0
10063,10064,2012-08-04T04:00:00.000Z,2012-08-04T08:00:00.000Z,6,6,8,15,7,8,0,0,0
10064,10065,2012-08-04T08:00:00.000Z,2012-08-04T12:00:00.000Z,7,8,8,15,8,8,0,0,0
10065,10066,2012-08-04T12:00:00.000Z,2012-08-04T16:00:00.000Z,8,9,10,15,9,9,0,0,0
10066,10067,2012-08-04T16:00:00.000Z,2012-08-04T20:00:00.000Z,8,9,9,16,9,10,0,0,0
10067,10068,2012-08-04T20:00:00.000Z,2012-08-05T00:00:00.000Z,7,8,8,14,9,10,0,0,0
10068,10069,2012-08-05T00:00:00.000Z,2012-08-05T04:00:00.000Z,7,8,6,14,9,11,0,0,0
10069,10070,2012-08-05T04:00:00.000Z,2012-08-05T08:00:00.000Z,7,8,6,13,9,12,0,0,0
10070,10071,2012-08-05T08:00:00.000Z,2012-08-05T12:00:00.000Z,7,9,7,13,10,12,0,0,0
10071,10072,2012-08-05T12:00:00.000Z,2012-08-05T16:00:00.000Z,7,11,8,14,11,12,0,0,0
10072,10073,2012-08-05T16:00:00.000Z,2012-08-05T20:00:00.000Z,9,11,9,14,11,12,0,0,0
10073,10074,2012-08-05T20:00:00.000Z,2012-08-06T00:00:00.000Z,9,10,8,15,10,12,0,0,0
10074,10075,2012-08-06T00:00:00.000Z,2012-08-06T04:00:00.000Z,8,10,9,15,11,12,0,0,0
10075,10076,2012-08-06T04:00:00.000Z,2012-08-06T08:00:00.000Z,9,10,10,16,11,12,0,0,0
10076,10077,2012-08-06T08:00:00.000Z,2012-08-06T12:00:00.000Z,9,12,10,17,12,13,0,0,0
10077,10078,2012-08-06T12:00:00.000Z,2012-08-06T16:00:00.000Z,9,13,10,17,12,13,0,0,0
10078,10079,2012-08-06T16:00:00.000Z,2012-08-06T20:00:00.000Z,11,11,11,16,11,14,0,0,0
10079,10080,2012-08-06T20:00:00.000Z,2012-08-07T00:00:00.000Z,9,9,12,14,11,15,0,0,0
10080,10081,2012-08-07T00:00:00.000Z,2012-08-07T04:00:00.000Z,9,9,10,13,10,14,0,0,0
10081,10082,2012-08-07T04:00:00.000Z,2012-08-07T08:00:00.000Z,9,9,11,13,10,14,0,0,0
10082,10083,2012-08-07T08:00:00.000Z,2012-08-07T12:00:00.000Z,9,11,11,13,10,14,0,0,0
10083,10084,2012-08-07T12:00:00.000Z,2012-08-07T16:00:00.000Z,10,11,10,13,10,14,0,0,0
10084,10085,2012-08-07T16:00:00.000Z,2012-08-07T20:00:00.000Z,9,11,11,12,11,14,0,0,0
10085,10086,2012-08-07T20:00:00.000Z,2012-08-08T00:00:00.000Z,8,9,10,12,11,11,0,0,0
10086,10087,2012-08-08T00:00:00.000Z,2012-08-08T04:00:00.000Z,8,9,9,10,11,11,0,0,0
10087,10088,2012-08-08T04:00:00.000Z,2012-08-08T08:00:00.000Z,9,9,9,12,11,11,0,0,0
10088,10089,2012-08-08T08:00:00.000Z,2012-08-08T12:00:00.000Z,9,10,9,12,11,12,0,0,0
10089,10090,2012-08-08T12:00:00.000Z,2012-08-08T16:00:00.000Z,9,11,9,13,11,13,0,0,0
10090,10091,2012-08-08T16:00:00.000Z,2012-08-08T20:00:00.000Z,11,11,7,15,11,12,0,0,0
10091,10092,2012-08-08T20:00:00.000Z,2012-08-09T00:00:00.000Z,10,9,7,15,11,11,0,0,0
10092,10093,2012-08-09T00:00:00.000Z,2012-08-09T04:00:00.000Z,8,9,7,13,12,12,0,0,0
10093,10094,2012-08-09T04:00:00.000Z,2012-08-09T08:00:00.000Z,8,9,7,14,11,13,0,0,0
10094,10095,2012-08-09T08:00:00.000Z,2012-08-09T12:00:00.000Z,8,10,7,15,12,13,0,0,0
10095,10096,2012-08-09T12:00:00.000Z,2012-08-09T16:00:00.000Z,8,11,7,15,13,14,0,0,0
10096,10097,2012-08-09T16:00:00.000Z,2012-08-09T20:00:00.000Z,7,9,8,18,12,14,0,0,0
10097,10098,2012-08-09T20:00:00.000Z,2012-08-10T00:00:00.000Z,8,9,8,17,12,14,0,0,0
10098,10099,2012-08-10T00:00:00.000Z,2012-08-10T04:00:00.000Z,9,8,8,16,12,15,0,0,0
